原始文本	情绪化推理	以偏概全	乱贴标签	读心术	先知错误	非此即彼	应该句式	放大	罪责归己	心理过滤
Lately I have been extremely unhappy for no apparent reason. I feel empty almost all the time. It is like nothing can give me genuine joy anymore. 	0	0	0	0	0	0	0	0	0	1
convinced everyone hates me and that they are plotting against me etc	0	0	0	1	0	0	0	0	0	0
I will always start the school quarter off well and be on track with Homework and grades but then if I don’t get online for just one single day (which is completely fine to do. We aren’t required to go online everyday) it becomes extremely hard for me to get back online to do homework and to check my grades.	0	1	0	0	0	1	0	0	0	0
Now, for some reason, my mind thinks everything is somehow a threat to me. 	0	0	0	0	0	0	0	0	0	1
I really feel like I’m on the edge from just going insane because I feel helpless/hopeless.	1	0	0	0	0	0	0	0	0	0
I don’t know if I can tell my therapist, but it’s eating me alive. I don’t know if these instances count legally as indecency to a minor.	0	0	0	0	0	0	0	1	0	0
I am mostly concerned with my inabiity to stop blaming myself. Logically,I know and tell myself that it is not my fault. However, there were signs that I should have paid attention to.Why didn’t I see that if I couldn’t bare to be around him, mostly because of his torture to me and my family. I should of known and I definitely should have listen to the experts. Now people are dead, because I failed them	0	0	0	0	0	0	0	0	1	0
I thought for a long time that I am the only person in the world having thoughts like that and there is no help for me but recently I thought I might try to search for answers. 	0	0	0	0	0	0	1	0	0	0
i have every thing that makes me hate myself, i go to the gym but still hate myself , i aslo tried to treat my acne but its not helping. this really affecting my self-esteem and my social life i dont feel confident at all and i hate myself	0	0	0	0	0	0	0	0	1	0
So I have no close friends at the moment probably I know some people enough just to say hi but no close one and whenever I make any they go away I don’t know if its my personality the reason or the way I behave and the only friends I can gain are school friends since there is no other place I go to I can’t really stand myself alone.	0	0	0	0	0	0	0	0	1	0
I feel like I am losing all feeling of self worth. I can’t even look at myself in the mirror now.	1	0	0	0	0	0	0	0	0	0
I recently checked his email, which was wrong, but I now don’t know if he’ll ever forgive me for it.I don’t want to cause problems in the relationship but I don’t know how I can get over my stupidity of being so insecure.	0	0	0	0	1	0	0	0	0	0
Everyone talks so much about trying to be strong but they seem to do nothing to actually feel good about themselves.	0	1	0	0	0	0	0	0	0	0
Over the last year or so, I have noticed that I seem to lack (or have way less) sympathy and empathy than my peers. There are more minute things, such as never having cried at any movie or book… ever.	0	0	0	0	0	0	1	0	0	0
don’t know if they’ll even believe me.	0	0	0	1	0	0	0	0	0	0
It was the worse in middle school when her friend moved and nobody at all liked her.	0	1	0	0	0	0	0	0	0	0
But she seems to easily disconnect from what she’s done and does & doesn’t seems to care how much she is hurting and worrying everyone.	0	0	0	1	0	0	0	0	0	0
The relationship with my mom has worsened due to a lie I told back in February, which I took full responsibility for and I am aware that hiding my depression from her and the fact that I was seeing a physiologist without her knowing was not okay, but I felt as if she wouldn’t understand, because she’s always told me I make a big deal out of everything and that I want to make it seem like I’m a victim when I cry, so I was ashamed to tell her and face her criticism.	0	0	0	1	0	0	0	0	1	0
My therapist doesn’t know about my condition because she just keeps asking me only about my anxiety and everytime I try to tell her something of the above she seems to not be even listening to me.	0	0	0	1	0	0	0	0	0	0
I did not like this action and the moment he did this and looked at me he knew I was pissed.	0	0	0	1	0	0	0	0	0	0
Talking to even one person leaves me emotionally drained and I feel like I need to go to bed.	0	0	0	0	0	0	0	1	0	0
I have this weird feeling almost everyday now and it starts to interfere with my daily life: I start to see things weirdly, being overly paranoid about things. Especially after I’m waking up, the feeling is totally intense it totally scares me badly.	0	0	0	0	0	0	0	1	0	0
I cannot seem to get out of bed, the very thought of facing the world every day makes me cry and debate my life.  I hate myself. I cannot function in any social situation and now I can’t even seem to do any simple task anymore.	0	0	0	0	0	0	0	1	1	0
He has never asked how I am, doesn’t seem to care that I’m financially struggling and fighting cancer.	0	0	0	1	0	0	0	0	0	0
Read a lot about psychopaths and psychotic people on the internet and with the tiredness, not having much news I began to think I was a psychopath myself, that I am a very bad person and began to have flashes of me doing bad things to people and i got very scared so i didn’t sleep well again for weeks.	0	0	1	0	0	0	0	0	0	0
I was also incredibly paranoid about people breaking into my house (and thinking I would hear people breaking in) which would lead me to be up and down all night checking out sounds and checking doors to make sure they were locked.	0	1	0	0	0	0	0	0	0	0
I felt like the response was totally irrational, mean and disrespectful. I felt extremely hurt.	0	0	0	0	0	0	0	1	0	0
By the time they are 18, most people have already had their first kiss and quite a lot of them have already had sex. I haven’t even come close to kissing anybody and I am terribly embarrassed by that.	0	0	0	0	0	0	1	0	0	0
I’m lost in life, I often feel rage, anger and hatred towards others for no reason and I want it to stop. When I was younger I always was that light hearted hopeful little boy that helped anyone he could, now I look in the mirror and all I see is a Monster filled with so much rage that I could spit fire.	0	0	1	0	0	0	0	1	0	0
Before we started dating and for the first year of our relationship her sex drive was amazing. Over time it slowly decreased. It is to the point now where we have sex 1-2 times a month.	0	1	0	0	0	0	1	0	0	0
My dad held her to try and stop her, and as she was struggling to get out she looked back at me and told me that if she died it was all my fault. This lead to me believing that everything is always my fault.	0	1	0	0	0	0	0	0	1	0
And since I’m the one he speaks to the most, he comes to me and starts talking about his “wrath” and “uncontrollable anger” and, honestly, I didn’t think he’d do much but I kept B away from him just in case.	0	0	1	0	0	0	0	1	0	0
I feel very lucky. I have lots of things I know many don’t. I have a roof over my head, food, friends, & family. Yet I always feel as if “Who am I to have all this and walk/drive right pass so many people who are just hungry and do nothing?” I used to have lots n lots of hopes and dreams. Now, I feel as if I don’t need any of those things nor do I want them.	0	0	0	0	0	1	0	0	0	0
She lives in Egypt and me here in LA, and still I feel her energy all the time.	0	0	0	0	0	0	0	1	0	0
I wasn’t a good enough reason for her to try to get better I wasn’t good enough to keep her happy I wasn’t good enough for her because I got a 92 in biology and “ruined my chances of going to a good college.	0	0	0	0	0	0	0	0	1	0
I feel like I may not have the personality for this to be successful or I’ve made her uncomfortable, but she doesn’t want to push someone seen as vulnerable over the edge, so instead she just turns up late.	0	0	0	1	0	0	0	0	1	0
I sometimes feel that my dad will go bankrupt because of me. I have so many dreams but they seem impossible now. 	0	0	0	0	1	0	0	0	1	0
This has come to a crisis point where I have had to suspend my 3rd year at university because I felt very anxious about everyone thinking I was crazy and meetings were terrifying me.	0	0	0	1	0	0	0	1	0	0
I am not capable of running my life the way I need to lead a normal life in this society, or of running my life the way I want to.	0	0	0	0	0	0	0	0	1	0
